ReturnQuantity,ModelName,ProductCost,Region,Country,Continent,SubcategoryName,CategoryName,Month,Week,Day,Season,Productprice,Returned Revenue Loss,Internal Cost of Returns,Profit Lost on Returns
1,Sport-100,12.0278,Northwest,United States,North America,Helmets,Accessories,November,47,Monday,Autumn,33.6442,33.6442,12.0278,21.6164
1,Long-Sleeve Logo Jersey,31.7244,Northwest,United States,North America,Jerseys,Clothing,November,47,Monday,Autumn,48.0673,48.0673,31.7244,16.342900000000004
1,Mountain-200,1105.81,Southwest,United States,North America,Mountain Bikes,Bikes,November,47,Monday,Autumn,2049.0982,2049.0982,1105.81,943.2882
1,Half-Finger Gloves,9.7136,Southwest,United States,North America,Gloves,Clothing,November,47,Monday,Autumn,23.5481,23.5481,9.7136,13.834500000000002
1,Mountain-200,1117.8559,Southwest,United States,North America,Mountain Bikes,Bikes,November,47,Tuesday,Autumn,2071.4196,2071.4196,1117.8559,953.5637000000002
1,Fender Set - Mountain,8.2205,Southwest,United States,North America,Fenders,Accessories,November,47,Tuesday,Autumn,21.98,21.98,8.2205,13.759500000000001
1,Sport-100,12.0278,Canada,Canada,North America,Helmets,Accessories,November,47,Tuesday,Autumn,33.6442,33.6442,12.0278,21.6164
1,Short-Sleeve Classic Jersey,41.5723,Australia,Australia,Pacific,Jerseys,Clothing,November,47,Tuesday,Autumn,53.99,53.99,41.5723,12.417700000000004
1,Sport-100,13.0863,United Kingdom,United Kingdom,Europe,Helmets,Accessories,November,47,Tuesday,Autumn,34.99,34.99,13.0863,21.9037
1,Mountain Bottle Cage,3.7363,Northwest,United States,North America,Bottles and Cages,Accessories,November,47,Wednesday,Autumn,9.99,9.99,3.7363,6.2537
1,Road Bottle Cage,3.3623,Northwest,United States,North America,Bottles and Cages,Accessories,November,47,Wednesday,Autumn,8.99,8.99,3.3623,5.627700000000001
1,Sport-100,12.0278,Southwest,United States,North America,Helmets,Accessories,November,47,Wednesday,Autumn,33.6442,33.6442,12.0278,21.6164
1,Women's Mountain Shorts,26.1763,Southwest,United States,North America,Shorts,Clothing,November,47,Wednesday,Autumn,69.99,69.99,26.1763,43.8137
1,Sport-100,13.0863,Australia,Australia,Pacific,Helmets,Accessories,November,47,Wednesday,Autumn,34.99,34.99,13.0863,21.9037
1,Sport-100,12.0278,Northwest,United States,North America,Helmets,Accessories,November,47,Thursday,Autumn,33.6442,33.6442,12.0278,21.6164
1,Mountain Tire Tube,1.8663,Northwest,United States,North America,Tires and Tubes,Accessories,November,47,Thursday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,ML Mountain Tire,11.2163,Australia,Australia,Pacific,Tires and Tubes,Accessories,November,47,Thursday,Autumn,29.99,29.99,11.2163,18.773699999999998
1,Mountain-200,1105.81,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,November,47,Thursday,Autumn,2049.0982,2049.0982,1105.81,943.2882
1,Mountain Bottle Cage,3.7363,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,November,47,Thursday,Autumn,9.99,9.99,3.7363,6.2537
1,Fender Set - Mountain,8.2205,Southwest,United States,North America,Fenders,Accessories,November,47,Friday,Autumn,21.98,21.98,8.2205,13.759500000000001
1,Bike Wash,2.9733,Canada,Canada,North America,Cleaners,Accessories,November,47,Friday,Autumn,7.95,7.95,2.9733,4.9767
1,Mountain Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,November,47,Friday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,Road Tire Tube,1.4923,Southwest,United States,North America,Tires and Tubes,Accessories,November,47,Saturday,Autumn,3.99,3.99,1.4923,2.4977
1,Road Bottle Cage,3.3623,France,France,Europe,Bottles and Cages,Accessories,November,47,Saturday,Autumn,8.99,8.99,3.3623,5.627700000000001
1,Bike Wash,2.9733,Germany,Germany,Europe,Cleaners,Accessories,November,47,Saturday,Autumn,7.95,7.95,2.9733,4.9767
1,Mountain Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,November,47,Sunday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,Half-Finger Gloves,9.7136,Australia,Australia,Pacific,Gloves,Clothing,November,47,Sunday,Autumn,23.5481,23.5481,9.7136,13.834500000000002
1,Patch kit,0.8565,Northwest,United States,North America,Tires and Tubes,Accessories,November,48,Monday,Autumn,2.29,2.29,0.8565,1.4335
1,Hitch Rack - 4-Bike,44.88,Northwest,United States,North America,Bike Racks,Accessories,November,48,Monday,Autumn,120.0,120.0,44.88,75.12
1,Touring Tire Tube,1.8663,Northwest,United States,North America,Tires and Tubes,Accessories,November,48,Monday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,Water Bottle,1.8663,Southwest,United States,North America,Bottles and Cages,Accessories,November,48,Monday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,12.0278,Australia,Australia,Pacific,Helmets,Accessories,November,48,Monday,Autumn,33.6442,33.6442,12.0278,21.6164
1,Mountain-400-W,419.7784,Australia,Australia,Pacific,Mountain Bikes,Bikes,November,48,Monday,Autumn,769.49,769.49,419.7784,349.71160000000003
1,Water Bottle,1.8663,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,November,48,Monday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,Mountain Bottle Cage,3.7363,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,November,48,Monday,Autumn,9.99,9.99,3.7363,6.2537
1,LL Mountain Tire,9.3463,Northwest,United States,North America,Tires and Tubes,Accessories,November,48,Tuesday,Autumn,24.99,24.99,9.3463,15.643699999999999
1,Water Bottle,1.8663,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,November,48,Tuesday,Autumn,4.99,4.99,1.8663,3.1237000000000004
1,Road Bottle Cage,3.3623,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,November,48,Tuesday,Autumn,8.99,8.99,3.3623,5.627700000000001
1,Women's Mountain Shorts,26.1763,Northwest,United States,North America,Shorts,Clothing,November,48,Wednesday,Autumn,69.99,69.99,26.1763,43.8137
1,Sport-100,13.0863,Southwest,United States,North America,Helmets,Accessories,November,48,Wednesday,Autumn,34.99,34.99,13.0863,21.9037
1,LL Mountain Tire,9.3463,Southwest,United States,North America,Tires and Tubes,Accessories,November,48,Wednesday,Autumn,24.99,24.99,9.3463,15.643699999999999
1,Women's Mountain Shorts,26.1763,France,France,Europe,Shorts,Clothing,November,48,Wednesday,Autumn,69.99,69.99,26.1763,43.8137
1,Road-750,343.6496,Australia,Australia,Pacific,Road Bikes,Bikes,November,48,Wednesday,Autumn,539.99,539.99,343.6496,196.3404
1,Sport-100,12.0278,Northwest,United States,North America,Helmets,Accessories,December,48,Thursday,Winter,33.6442,33.6442,12.0278,21.6164
1,LL Mountain Tire,9.3463,Canada,Canada,North America,Tires and Tubes,Accessories,December,48,Thursday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Sport-100,12.0278,France,France,Europe,Helmets,Accessories,December,48,Thursday,Winter,33.6442,33.6442,12.0278,21.6164
1,Touring-3000,461.4448,France,France,Europe,Touring Bikes,Bikes,December,48,Thursday,Winter,742.35,742.35,461.4448,280.90520000000004
1,Cycling Cap,5.7052,Germany,Germany,Europe,Caps,Clothing,December,48,Thursday,Winter,8.6442,8.6442,5.7052,2.939
1,Water Bottle,1.8663,Germany,Germany,Europe,Bottles and Cages,Accessories,December,48,Thursday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,13.0863,Australia,Australia,Pacific,Helmets,Accessories,December,48,Thursday,Winter,34.99,34.99,13.0863,21.9037
1,HL Road Tire,12.1924,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,48,Thursday,Winter,32.6,32.6,12.1924,20.407600000000002
1,Women's Mountain Shorts,26.1763,Canada,Canada,North America,Shorts,Clothing,December,48,Friday,Winter,69.99,69.99,26.1763,43.8137
1,Mountain Tire Tube,1.8663,Northwest,United States,North America,Tires and Tubes,Accessories,December,48,Saturday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,LL Mountain Tire,9.3463,Northwest,United States,North America,Tires and Tubes,Accessories,December,48,Saturday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Half-Finger Gloves,9.7136,Canada,Canada,North America,Gloves,Clothing,December,48,Saturday,Winter,23.5481,23.5481,9.7136,13.834500000000002
1,Mountain Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,December,48,Saturday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Short-Sleeve Classic Jersey,41.5723,Australia,Australia,Pacific,Jerseys,Clothing,December,48,Saturday,Winter,53.99,53.99,41.5723,12.417700000000004
1,Sport-100,12.0278,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,48,Saturday,Winter,33.6442,33.6442,12.0278,21.6164
1,Mountain Bottle Cage,3.7363,Northwest,United States,North America,Bottles and Cages,Accessories,December,48,Sunday,Winter,9.99,9.99,3.7363,6.2537
1,ML Road Tire,9.3463,Northwest,United States,North America,Tires and Tubes,Accessories,December,48,Sunday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Water Bottle,1.8663,Germany,Germany,Europe,Bottles and Cages,Accessories,December,48,Sunday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Road Tire Tube,1.4923,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,48,Sunday,Winter,3.99,3.99,1.4923,2.4977
1,Sport-100,13.0863,Southwest,United States,North America,Helmets,Accessories,December,49,Monday,Winter,34.99,34.99,13.0863,21.9037
1,Mountain Tire Tube,1.8663,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Monday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Mountain Bottle Cage,3.7363,Canada,Canada,North America,Bottles and Cages,Accessories,December,49,Monday,Winter,9.99,9.99,3.7363,6.2537
1,Road-550-W,605.6492,Germany,Germany,Europe,Road Bikes,Bikes,December,49,Monday,Winter,1000.4375,1000.4375,605.6492,394.78830000000005
1,Water Bottle,1.8663,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Monday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,13.0863,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,49,Monday,Winter,34.99,34.99,13.0863,21.9037
1,Sport-100,12.0278,United Kingdom,United Kingdom,Europe,Helmets,Accessories,December,49,Monday,Winter,33.6442,33.6442,12.0278,21.6164
1,Mountain Tire Tube,1.8663,Northwest,United States,North America,Tires and Tubes,Accessories,December,49,Tuesday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,12.0278,Southwest,United States,North America,Helmets,Accessories,December,49,Tuesday,Winter,33.6442,33.6442,12.0278,21.6164
1,Fender Set - Mountain,8.2205,Canada,Canada,North America,Fenders,Accessories,December,49,Tuesday,Winter,21.98,21.98,8.2205,13.759500000000001
1,Touring-1000,1481.9379,Germany,Germany,Europe,Touring Bikes,Bikes,December,49,Tuesday,Winter,2384.07,2384.07,1481.9379,902.1321000000003
1,Half-Finger Gloves,9.7136,Southwest,United States,North America,Gloves,Clothing,December,49,Wednesday,Winter,23.5481,23.5481,9.7136,13.834500000000002
1,Mountain Tire Tube,1.8663,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Wednesday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,HL Road Tire,12.1924,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Wednesday,Winter,32.6,32.6,12.1924,20.407600000000002
1,Women's Mountain Shorts,26.1763,Canada,Canada,North America,Shorts,Clothing,December,49,Wednesday,Winter,69.99,69.99,26.1763,43.8137
1,Sport-100,12.0278,France,France,Europe,Helmets,Accessories,December,49,Wednesday,Winter,33.6442,33.6442,12.0278,21.6164
1,Mountain-500,308.2179,France,France,Europe,Mountain Bikes,Bikes,December,49,Wednesday,Winter,564.99,564.99,308.2179,256.7721
1,Touring-1000,1481.9379,Australia,Australia,Pacific,Touring Bikes,Bikes,December,49,Wednesday,Winter,2384.07,2384.07,1481.9379,902.1321000000003
1,Mountain-500,294.5797,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,49,Wednesday,Winter,539.99,539.99,294.5797,245.4103
1,Sport-100,13.0863,Southwest,United States,North America,Helmets,Accessories,December,49,Thursday,Winter,34.99,34.99,13.0863,21.9037
1,Short-Sleeve Classic Jersey,41.5723,Australia,Australia,Pacific,Jerseys,Clothing,December,49,Thursday,Winter,53.99,53.99,41.5723,12.417700000000004
1,Touring-2000,755.1508,Australia,Australia,Pacific,Touring Bikes,Bikes,December,49,Thursday,Winter,1214.85,1214.85,755.1508,459.6991999999999
1,Half-Finger Gloves,9.7136,United Kingdom,United Kingdom,Europe,Gloves,Clothing,December,49,Thursday,Winter,23.5481,23.5481,9.7136,13.834500000000002
1,Cycling Cap,5.7052,Southwest,United States,North America,Caps,Clothing,December,49,Friday,Winter,8.6442,8.6442,5.7052,2.939
1,Patch kit,0.8565,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Friday,Winter,2.29,2.29,0.8565,1.4335
1,Touring Tire Tube,1.8663,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Friday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,HL Mountain Tire,13.09,Southwest,United States,North America,Tires and Tubes,Accessories,December,49,Friday,Winter,35.0,35.0,13.09,21.91
1,Classic Vest,23.749,Canada,Canada,North America,Vests,Clothing,December,49,Friday,Winter,63.5,63.5,23.749,39.751000000000005
1,Women's Mountain Shorts,26.1763,Canada,Canada,North America,Shorts,Clothing,December,49,Friday,Winter,69.99,69.99,26.1763,43.8137
1,Road Bottle Cage,3.3623,Germany,Germany,Europe,Bottles and Cages,Accessories,December,49,Friday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Road Bottle Cage,3.3623,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Friday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Touring Tire Tube,1.8663,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,49,Friday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,HL Mountain Tire,13.09,France,France,Europe,Tires and Tubes,Accessories,December,49,Saturday,Winter,35.0,35.0,13.09,21.91
1,Mountain Bottle Cage,3.7363,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Saturday,Winter,9.99,9.99,3.7363,6.2537
1,Road-250,1320.6838,Northwest,United States,North America,Road Bikes,Bikes,December,49,Sunday,Winter,2181.5625,2181.5625,1320.6838,860.8787
1,Women's Mountain Shorts,26.1763,Australia,Australia,Pacific,Shorts,Clothing,December,49,Sunday,Winter,69.99,69.99,26.1763,43.8137
1,Water Bottle,1.8663,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,49,Sunday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,12.0278,Southwest,United States,North America,Helmets,Accessories,December,50,Monday,Winter,33.6442,33.6442,12.0278,21.6164
1,Sport-100,13.0863,Canada,Canada,North America,Helmets,Accessories,December,50,Monday,Winter,34.99,34.99,13.0863,21.9037
1,Sport-100,13.0863,France,France,Europe,Helmets,Accessories,December,50,Monday,Winter,34.99,34.99,13.0863,21.9037
1,Touring Tire Tube,1.8663,France,France,Europe,Tires and Tubes,Accessories,December,50,Monday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,ML Mountain Tire,11.2163,France,France,Europe,Tires and Tubes,Accessories,December,50,Monday,Winter,29.99,29.99,11.2163,18.773699999999998
1,Mountain Bottle Cage,3.7363,Germany,Germany,Europe,Bottles and Cages,Accessories,December,50,Monday,Winter,9.99,9.99,3.7363,6.2537
1,Fender Set - Mountain,8.2205,United Kingdom,United Kingdom,Europe,Fenders,Accessories,December,50,Monday,Winter,21.98,21.98,8.2205,13.759500000000001
1,Patch kit,0.8565,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Tuesday,Winter,2.29,2.29,0.8565,1.4335
1,Fender Set - Mountain,8.2205,Northwest,United States,North America,Fenders,Accessories,December,50,Tuesday,Winter,21.98,21.98,8.2205,13.759500000000001
1,LL Mountain Tire,9.3463,Southwest,United States,North America,Tires and Tubes,Accessories,December,50,Tuesday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Road Tire Tube,1.4923,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Tuesday,Winter,3.99,3.99,1.4923,2.4977
1,Cycling Cap,5.7052,Germany,Germany,Europe,Caps,Clothing,December,50,Tuesday,Winter,8.6442,8.6442,5.7052,2.939
1,All-Purpose Bike Stand,59.466,Australia,Australia,Pacific,Bike Stands,Accessories,December,50,Tuesday,Winter,159.0,159.0,59.466,99.53399999999999
1,Touring Tire Tube,1.8663,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,50,Tuesday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,HL Road Tire,12.1924,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Wednesday,Winter,32.6,32.6,12.1924,20.407600000000002
1,Road Bottle Cage,3.3623,Southwest,United States,North America,Bottles and Cages,Accessories,December,50,Wednesday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Sport-100,12.0278,Canada,Canada,North America,Helmets,Accessories,December,50,Wednesday,Winter,33.6442,33.6442,12.0278,21.6164
1,Mountain-200,1105.81,Northwest,United States,North America,Mountain Bikes,Bikes,December,50,Thursday,Winter,2049.0982,2049.0982,1105.81,943.2882
1,Mountain Bottle Cage,3.7363,Northwest,United States,North America,Bottles and Cages,Accessories,December,50,Thursday,Winter,9.99,9.99,3.7363,6.2537
1,Touring-2000,755.1508,Canada,Canada,North America,Touring Bikes,Bikes,December,50,Thursday,Winter,1214.85,1214.85,755.1508,459.6991999999999
1,Short-Sleeve Classic Jersey,41.5723,France,France,Europe,Jerseys,Clothing,December,50,Thursday,Winter,53.99,53.99,41.5723,12.417700000000004
1,Mountain Tire Tube,1.8663,Germany,Germany,Europe,Tires and Tubes,Accessories,December,50,Thursday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,LL Road Tire,8.0373,Germany,Germany,Europe,Tires and Tubes,Accessories,December,50,Thursday,Winter,21.49,21.49,8.0373,13.452699999999998
1,LL Mountain Tire,9.3463,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,50,Thursday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Touring-3000,461.4448,Australia,Australia,Pacific,Touring Bikes,Bikes,December,50,Thursday,Winter,742.35,742.35,461.4448,280.90520000000004
1,Patch kit,0.8565,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,50,Thursday,Winter,2.29,2.29,0.8565,1.4335
1,Patch kit,0.8565,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Friday,Winter,2.29,2.29,0.8565,1.4335
1,Touring Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Friday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Road-550-W,605.6492,Australia,Australia,Pacific,Road Bikes,Bikes,December,50,Friday,Winter,1000.4375,1000.4375,605.6492,394.78830000000005
1,Bike Wash,2.9733,United Kingdom,United Kingdom,Europe,Cleaners,Accessories,December,50,Friday,Winter,7.95,7.95,2.9733,4.9767
1,Women's Mountain Shorts,26.1763,Northwest,United States,North America,Shorts,Clothing,December,50,Saturday,Winter,69.99,69.99,26.1763,43.8137
1,ML Road Tire,9.3463,Northwest,United States,North America,Tires and Tubes,Accessories,December,50,Saturday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Sport-100,12.0278,Southwest,United States,North America,Helmets,Accessories,December,50,Saturday,Winter,33.6442,33.6442,12.0278,21.6164
1,Road-350-W,1082.51,Southwest,United States,North America,Road Bikes,Bikes,December,50,Saturday,Winter,1700.99,1700.99,1082.51,618.48
1,Mountain Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Saturday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,HL Mountain Tire,13.09,Canada,Canada,North America,Tires and Tubes,Accessories,December,50,Saturday,Winter,35.0,35.0,13.09,21.91
1,Water Bottle,1.8663,United Kingdom,United Kingdom,Europe,Bottles and Cages,Accessories,December,50,Saturday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Mountain-200,1105.81,Northwest,United States,North America,Mountain Bikes,Bikes,December,50,Sunday,Winter,2049.0982,2049.0982,1105.81,943.2882
1,Water Bottle,1.8663,Canada,Canada,North America,Bottles and Cages,Accessories,December,50,Sunday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,12.0278,Germany,Germany,Europe,Helmets,Accessories,December,51,Monday,Winter,33.6442,33.6442,12.0278,21.6164
1,Touring-1000,1481.9379,Australia,Australia,Pacific,Touring Bikes,Bikes,December,51,Monday,Winter,2384.07,2384.07,1481.9379,902.1321000000003
1,Mountain-200,1117.8559,United Kingdom,United Kingdom,Europe,Mountain Bikes,Bikes,December,51,Monday,Winter,2071.4196,2071.4196,1117.8559,953.5637000000002
1,Road Tire Tube,1.4923,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Tuesday,Winter,3.99,3.99,1.4923,2.4977
1,Mountain Bottle Cage,3.7363,Canada,Canada,North America,Bottles and Cages,Accessories,December,51,Tuesday,Winter,9.99,9.99,3.7363,6.2537
1,Cycling Cap,5.7052,Germany,Germany,Europe,Caps,Clothing,December,51,Tuesday,Winter,8.6442,8.6442,5.7052,2.939
1,LL Mountain Tire,9.3463,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Tuesday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Touring-1000,1481.9379,United Kingdom,United Kingdom,Europe,Touring Bikes,Bikes,December,51,Tuesday,Winter,2384.07,2384.07,1481.9379,902.1321000000003
1,Water Bottle,1.8663,Northwest,United States,North America,Bottles and Cages,Accessories,December,51,Wednesday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Mountain-200,1105.81,Canada,Canada,North America,Mountain Bikes,Bikes,December,51,Wednesday,Winter,2049.0982,2049.0982,1105.81,943.2882
1,Water Bottle,1.8663,France,France,Europe,Bottles and Cages,Accessories,December,51,Wednesday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Patch kit,0.8565,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,51,Wednesday,Winter,2.29,2.29,0.8565,1.4335
1,Road-550-W,605.6492,Northwest,United States,North America,Road Bikes,Bikes,December,51,Thursday,Winter,1000.4375,1000.4375,605.6492,394.78830000000005
1,Sport-100,12.0278,Southwest,United States,North America,Helmets,Accessories,December,51,Friday,Winter,33.6442,33.6442,12.0278,21.6164
1,Water Bottle,1.8663,Southwest,United States,North America,Bottles and Cages,Accessories,December,51,Friday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Short-Sleeve Classic Jersey,41.5723,Southwest,United States,North America,Jerseys,Clothing,December,51,Friday,Winter,53.99,53.99,41.5723,12.417700000000004
1,Sport-100,12.0278,France,France,Europe,Helmets,Accessories,December,51,Friday,Winter,33.6442,33.6442,12.0278,21.6164
1,Bike Wash,2.9733,Australia,Australia,Pacific,Cleaners,Accessories,December,51,Friday,Winter,7.95,7.95,2.9733,4.9767
1,Patch kit,0.8565,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,2.29,2.29,0.8565,1.4335
1,HL Mountain Tire,13.09,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,35.0,35.0,13.09,21.91
1,ML Road Tire,9.3463,Northwest,United States,North America,Tires and Tubes,Accessories,December,51,Saturday,Winter,24.99,24.99,9.3463,15.643699999999999
1,Racing Socks,3.3623,Southwest,United States,North America,Socks,Clothing,December,51,Saturday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Half-Finger Gloves,9.7136,Canada,Canada,North America,Gloves,Clothing,December,51,Saturday,Winter,23.5481,23.5481,9.7136,13.834500000000002
1,Water Bottle,1.8663,Canada,Canada,North America,Bottles and Cages,Accessories,December,51,Saturday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Road Tire Tube,1.4923,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,3.99,3.99,1.4923,2.4977
1,Touring Tire Tube,1.8663,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Saturday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Sport-100,13.0863,Northwest,United States,North America,Helmets,Accessories,December,51,Sunday,Winter,34.99,34.99,13.0863,21.9037
1,Sport-100,12.0278,Northwest,United States,North America,Helmets,Accessories,December,51,Sunday,Winter,33.6442,33.6442,12.0278,21.6164
1,Women's Mountain Shorts,26.1763,Southwest,United States,North America,Shorts,Clothing,December,51,Sunday,Winter,69.99,69.99,26.1763,43.8137
1,Mountain-400-W,419.7784,Southwest,United States,North America,Mountain Bikes,Bikes,December,51,Sunday,Winter,769.49,769.49,419.7784,349.71160000000003
1,Sport-100,12.0278,France,France,Europe,Helmets,Accessories,December,51,Sunday,Winter,33.6442,33.6442,12.0278,21.6164
1,Cycling Cap,5.7052,Germany,Germany,Europe,Caps,Clothing,December,51,Sunday,Winter,8.6442,8.6442,5.7052,2.939
1,Long-Sleeve Logo Jersey,31.7244,Australia,Australia,Pacific,Jerseys,Clothing,December,51,Sunday,Winter,48.0673,48.0673,31.7244,16.342900000000004
1,Touring Tire Tube,1.8663,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,51,Sunday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Long-Sleeve Logo Jersey,31.7244,United Kingdom,United Kingdom,Europe,Jerseys,Clothing,December,51,Sunday,Winter,48.0673,48.0673,31.7244,16.342900000000004
1,Long-Sleeve Logo Jersey,31.7244,Northwest,United States,North America,Jerseys,Clothing,December,52,Monday,Winter,48.0673,48.0673,31.7244,16.342900000000004
1,Road Bottle Cage,3.3623,Northwest,United States,North America,Bottles and Cages,Accessories,December,52,Monday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Sport-100,13.0863,Southwest,United States,North America,Helmets,Accessories,December,52,Monday,Winter,34.99,34.99,13.0863,21.9037
1,Mountain Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Monday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Road Bottle Cage,3.3623,Germany,Germany,Europe,Bottles and Cages,Accessories,December,52,Monday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Road-550-W,605.6492,Australia,Australia,Pacific,Road Bikes,Bikes,December,52,Monday,Winter,1000.4375,1000.4375,605.6492,394.78830000000005
1,Mountain Tire Tube,1.8663,United Kingdom,United Kingdom,Europe,Tires and Tubes,Accessories,December,52,Monday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Mountain Tire Tube,1.8663,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Tuesday,Winter,4.99,4.99,1.8663,3.1237000000000004
1,Road Bottle Cage,3.3623,Australia,Australia,Pacific,Bottles and Cages,Accessories,December,52,Tuesday,Winter,8.99,8.99,3.3623,5.627700000000001
1,Patch kit,0.8565,Australia,Australia,Pacific,Tires and Tubes,Accessories,December,52,Tuesday,Winter,2.29,2.29,0.8565,1.4335
1,Road-750,343.6496,Northwest,United States,North America,Road Bikes,Bikes,December,52,Wednesday,Winter,539.99,539.99,343.6496,196.3404
1,Sport-100,13.0863,Southwest,United States,North America,Helmets,Accessories,December,52,Wednesday,Winter,34.99,34.99,13.0863,21.9037
1,LL Road Tire,8.0373,Southwest,United States,North America,Tires and Tubes,Accessories,December,52,Wednesday,Winter,21.49,21.49,8.0373,13.452699999999998
1,HL Mountain Tire,13.09,Canada,Canada,North America,Tires and Tubes,Accessories,December,52,Wednesday,Winter,35.0,35.0,13.09,21.91
1,Water Bottle,1.8663,France,France,Europe,Bottles and Cages,Accessories,December,52,Wednesday,Winter,4.99,4.99,1.8663,3.1237000000000004
